Date,Open,High,Low,Close,Adj Close,Volume
2019-09-03,136.369995,136.419998,135.059998,136.309998,135.498199,5997400
2019-09-04,136.740005,138.199997,136.389999,137.889999,137.068787,4285400
2019-09-05,138.919998,139.270004,138.320007,138.839996,138.013123,5143500
2019-09-06,139.130005,139.809998,138.250000,139.550003,138.718903,4090000
2019-09-09,139.580002,140.080002,138.479996,138.830002,138.003189,5458700
2019-09-10,138.119995,138.440002,134.580002,135.789993,134.981293,10974600
2019-09-11,135.559998,136.240005,134.929993,136.190002,135.378906,7896400
2019-09-12,136.839996,138.669998,136.539993,137.500000,136.681107,7333900
2019-09-13,137.850006,138.220001,137.110001,138.020004,137.198013,5209100
2019-09-16,136.289993,137.240005,135.300003,135.800003,134.991241,6329300
2019-09-17,135.800003,136.729996,135.669998,136.309998,135.498199,4726500
2019-09-18,136.410004,137.070007,135.720001,136.800003,135.985275,6857900
2019-09-19,137.000000,137.360001,133.000000,133.300003,132.506119,12216100
2019-09-20,133.029999,133.229996,131.610001,132.270004,131.482254,25231600
2019-09-23,131.990005,132.889999,131.889999,132.460007,131.671127,6096100
2019-09-24,134.009995,134.149994,131.500000,131.970001,131.184036,11904000
2019-09-25,131.789993,133.419998,131.220001,133.089996,132.297363,6523000
2019-09-26,133.139999,133.300003,129.059998,131.270004,130.488220,11615100
2019-09-27,130.100006,131.000000,128.919998,129.960007,129.186020,8401300
2019-09-30,130.350006,130.860001,129.820007,130.320007,129.543869,5532500
2019-10-01,130.800003,131.779999,129.509995,129.550003,128.778458,5978500
2019-10-02,128.509995,129.220001,127.570000,129.139999,128.370895,8296100
2019-10-03,128.600006,129.429993,127.540001,128.149994,127.386787,8498700
2019-10-04,128.690002,130.440002,128.610001,130.270004,129.494171,6732900
2019-10-07,130.270004,131.570007,129.039993,130.899994,130.120407,5784100
2019-10-08,129.899994,130.039993,128.369995,128.470001,127.704887,6526000
2019-10-09,129.100006,129.850006,128.059998,129.330002,128.559769,5004600
2019-10-10,129.220001,130.139999,128.880005,129.339996,128.569702,4512000
2019-10-11,130.300003,130.990005,129.839996,130.020004,129.245667,6559000
2019-10-14,130.130005,130.300003,129.479996,129.699997,128.927551,3710300
2019-10-15,130.009995,130.889999,129.399994,129.759995,128.987198,5914700
2019-10-16,129.759995,131.830002,129.699997,130.860001,130.080658,7610800
2019-10-17,132.529999,133.440002,130.509995,132.369995,131.581650,8005100
2019-10-18,132.369995,133.160004,130.889999,130.889999,130.110474,8694000
2019-10-21,131.440002,131.729996,130.020004,130.259995,129.484222,6257100
2019-10-22,133.149994,133.679993,132.100006,132.399994,131.611481,9291600
2019-10-23,132.449997,132.679993,130.759995,131.130005,130.349045,5970800
2019-10-24,131.520004,131.699997,129.630005,130.259995,129.484222,5746300
2019-10-25,130.500000,131.759995,130.029999,130.899994,130.120407,6696000
2019-10-28,131.449997,132.080002,130.139999,130.529999,129.752625,8940300
2019-10-29,130.500000,130.770004,129.440002,129.479996,128.708862,9305100
2019-10-30,129.690002,130.309998,129.149994,129.600006,128.828171,10880000
2019-10-31,129.529999,130.149994,128.750000,129.919998,129.146255,9628300
2019-11-01,130.990005,132.800003,130.509995,132.750000,131.959396,8507600
2019-11-04,134.119995,134.139999,132.470001,132.919998,132.128387,7631800
2019-11-05,132.770004,132.770004,130.889999,131.449997,130.667130,7404500
2019-11-06,131.600006,131.660004,130.660004,131.270004,130.488220,9132500
2019-11-07,132.350006,133.699997,131.750000,132.960007,132.168152,18047600
2019-11-08,140.220001,140.250000,136.740005,137.960007,137.138382,24175900
2019-11-11,137.500000,138.559998,136.210007,136.740005,135.925644,10138400
2019-11-12,138.029999,139.339996,136.740005,138.580002,137.754684,17284000
2019-11-13,138.580002,149.919998,136.839996,148.720001,147.834290,45725400
2019-11-14,148.000000,150.630005,146.279999,147.149994,146.273636,28393600
2019-11-15,147.139999,147.199997,144.210007,144.669998,143.808411,13733400
2019-11-18,144.750000,149.039993,143.690002,147.649994,146.770660,15353100
2019-11-19,148.179993,149.479996,146.800003,148.380005,147.496323,11504300
2019-11-20,148.089996,148.990005,146.029999,146.929993,146.054947,9448400
2019-11-21,147.160004,147.470001,146.259995,146.899994,146.025116,6241400
2019-11-22,147.210007,149.440002,146.679993,148.289993,147.406845,9639400
2019-11-25,148.800003,150.210007,147.699997,149.690002,148.798508,11316800
2019-11-26,151.750000,153.410004,150.610001,151.639999,150.736893,24949900
2019-11-27,152.300003,152.570007,151.149994,151.479996,150.577850,6155400
2019-11-29,151.479996,152.470001,151.009995,151.580002,150.677261,6284900
2019-12-02,152.940002,152.970001,149.100006,150.619995,149.722961,10351000
2019-12-03,147.740005,149.110001,146.869995,148.580002,147.695129,9273800
2019-12-04,149.300003,149.330002,148.179993,148.279999,147.396912,7684800
2019-12-05,148.690002,148.830002,147.100006,147.440002,146.561905,7363300
2019-12-06,148.399994,148.610001,147.179993,147.660004,146.780609,7084900
2019-12-09,147.960007,148.509995,145.399994,146.210007,145.339249,11515000
2019-12-10,145.259995,146.850006,145.050003,146.100006,145.229889,7084100
2019-12-11,147.389999,147.889999,146.759995,147.589996,146.711014,8253700
2019-12-12,147.919998,148.929993,147.250000,147.759995,146.880005,7748300
2019-12-13,147.429993,147.800003,146.309998,146.380005,146.380005,9350100
2019-12-16,147.589996,148.649994,146.550003,148.460007,148.460007,9134400
2019-12-17,148.100006,148.460007,147.619995,147.729996,147.729996,8776100
2019-12-18,147.770004,147.949997,146.190002,146.259995,146.259995,9467800
2019-12-19,146.179993,146.800003,145.320007,146.149994,146.149994,10243900
2019-12-20,147.149994,147.880005,145.770004,146.880005,146.880005,12629900
2019-12-23,145.910004,146.330002,144.330002,144.679993,144.679993,9314000
2019-12-24,144.580002,145.429993,144.449997,145.289993,145.289993,3508500
2019-12-26,145.399994,145.860001,145.169998,145.699997,145.699997,4422000
2019-12-27,146.050003,146.509995,145.449997,145.750000,145.750000,5495300
2019-12-30,145.750000,145.869995,143.399994,143.770004,143.770004,6602800
2019-12-31,143.669998,144.770004,143.259995,144.630005,144.630005,5662900
2020-01-02,145.289993,148.199997,145.100006,148.199997,148.199997,9502100
